week_start,store_id,week_revenue,week_gross_profit,company,region,city,store_format,footfall,op_cost_weekly,net_profit
2025-03-17,S0046,305.4394715146457,156.83947151464565,WHSmith (High Street),South East,Milton Keynes,Small,2144,12325.0,-12168.160528485354
2025-03-17,S0047,370.74481586632146,187.84481586632148,WHSmith (High Street),South East,Portsmouth,Medium,2782,14500.0,-14312.155184133679
2025-03-17,S0048,450.59504263027736,230.29504263027732,WHSmith (High Street),South East,Reading,Small,2186,12325.0,-12094.704957369722
2025-03-17,S0049,480.99739917275156,245.59739917275152,WHSmith (High Street),South East,Oxford,Medium,2314,14500.0,-14254.402600827249
2025-03-17,S0050,413.156964640189,211.65696464018905,WHSmith (High Street),South East,Milton Keynes,Medium,2502,14500.0,-14288.34303535981
2025-03-17,S0051,429.0700648882272,217.1700648882272,WHSmith (High Street),South West,Plymouth,Small,1842,12325.0,-12107.829935111773
2025-03-17,S0052,425.824526116523,219.02452611652296,WHSmith (High Street),South West,Exeter,Medium,2657,14500.0,-14280.975473883476
2025-03-17,S0053,190.3524579491525,100.1524579491525,WHSmith (High Street),South West,Bristol,Small,1466,12325.0,-12224.847542050848
2025-03-17,S0054,366.7207323458771,188.22073234587708,WHSmith (High Street),South West,Bath,Small,2150,12325.0,-12136.779267654123
2025-03-17,S0055,361.04007978953763,189.4400797895376,WHSmith (High Street),South West,Bristol,Small,2076,12325.0,-12135.559920210462
2025-03-17,S0056,696.7048141132299,364.4048141132299,WHSmith (High Street),East of England,Ipswich,Large,3781,18125.0,-17760.59518588677
2025-03-17,S0057,405.9692880157771,209.2692880157771,WHSmith (High Street),East of England,Norwich,Medium,2519,14500.0,-14290.730711984223
2025-03-17,S0058,347.80098592294115,177.70098592294116,WHSmith (High Street),East of England,Norwich,Small,2121,12325.0,-12147.299014077058
2025-03-17,S0059,385.93512974252565,197.53512974252564,WHSmith (High Street),East of England,Norwich,Medium,2953,14500.0,-14302.464870257474
2025-03-17,S0060,538.2504751392487,275.85047513924866,WHSmith (High Street),East of England,Norwich,Large,3518,18125.0,-17849.14952486075
2025-03-17,S0061,395.630417630593,195.430417630593,WHSmith (High Street),West Midlands,Wolverhampton,Medium,2204,14500.0,-14304.569582369408
2025-03-17,S0062,381.6266292746319,196.12662927463188,WHSmith (High Street),West Midlands,Birmingham,Small,1732,12325.0,-12128.873370725369
2025-03-17,S0063,482.994605194197,245.094605194197,WHSmith (High Street),West Midlands,Birmingham,Medium,2654,14500.0,-14254.905394805803
2025-03-17,S0064,392.03722487987574,201.53722487987574,WHSmith (High Street),East Midlands,Nottingham,Medium,2527,14500.0,-14298.462775120124
2025-03-17,S0065,541.7905375406467,276.4905375406467,WHSmith (High Street),East Midlands,Leicester,Medium,2830,14500.0,-14223.509462459353
2025-03-17,S0066,514.8123976858355,259.9123976858356,WHSmith (High Street),North West,Manchester,Large,3444,18125.0,-17865.087602314165
2025-03-17,S0067,306.404227947526,156.204227947526,WHSmith (High Street),North West,Lancaster,Small,1842,12325.0,-12168.795772052474
2025-03-17,S0068,460.8335212932596,240.13352129325958,WHSmith (High Street),North West,Manchester,Medium,2469,14500.0,-14259.866478706741
2025-03-17,S0069,463.0153289370022,246.8153289370022,WHSmith (High Street),North West,Preston,Medium,2758,14500.0,-14253.184671062998
2025-03-17,S0070,452.1678394354341,235.66783943543408,WHSmith (High Street),North West,Liverpool,Medium,2449,14500.0,-14264.332160564565
2025-03-17,S0071,227.19336840660173,117.59336840660173,WHSmith (High Street),North East,Sunderland,Small,1528,12325.0,-12207.406631593398
2025-03-17,S0072,553.377850700426,284.5778507004261,WHSmith (High Street),North East,Sunderland,Large,3402,18125.0,-17840.422149299575
2025-03-17,S0073,258.9227064857964,131.22270648579644,WHSmith (High Street),North East,Newcastle,Small,2064,12325.0,-12193.777293514204
2025-03-17,S0074,431.3127353206327,218.41273532063272,WHSmith (High Street),Yorkshire & Humber,Leeds,Medium,2664,14500.0,-14281.587264679367
2025-03-17,S0075,320.19465625647337,163.09465625647334,WHSmith (High Street),Yorkshire & Humber,Sheffield,Small,1848,12325.0,-12161.905343743527
2025-03-17,S0076,445.24557189806796,221.14557189806794,WHSmith (High Street),Yorkshire & Humber,York,Small,2278,12325.0,-12103.854428101931
2025-03-17,S0077,357.9530571860468,183.9530571860468,WHSmith (High Street),Yorkshire & Humber,York,Small,2173,12325.0,-12141.046942813953
2025-03-17,S0078,429.90402682535847,218.30402682535845,WHSmith (High Street),Yorkshire & Humber,York,Large,3543,18125.0,-17906.695973174643
2025-03-17,S0079,255.65154401914864,134.45154401914866,WHSmith (High Street),Yorkshire & Humber,Hull,Small,1836,12325.0,-12190.548455980852
2025-03-17,S0080,383.838270249873,197.63827024987302,WHSmith (High Street),Yorkshire & Humber,Leeds,Medium,2494,14500.0,-14302.361729750128
2025-03-17,S0081,353.8334482033885,181.93344820338854,WHSmith (High Street),Yorkshire & Humber,Hull,Small,1706,12325.0,-12143.066551796612
2025-03-17,S0082,413.3525834902402,225.45258349024022,Independent Bookshop,London,London,Medium,893,6200.0,-5974.547416509759
2025-03-17,S0083,540.8182743624435,299.7182743624435,Independent Bookshop,London,London,Large,1119,7750.0,-7450.2817256375565
2025-03-17,S0084,383.93447483559174,209.63447483559173,Independent Bookshop,London,London,Medium,859,6200.0,-5990.365525164409
2025-03-17,S0085,217.4149071675481,118.4149071675481,Independent Bookshop,London,London,Small,560,5270.0,-5151.585092832452
2025-03-17,S0086,372.94321605056587,205.54321605056583,Independent Bookshop,South East,Brighton,Small,749,5270.0,-5064.456783949434
2025-03-17,S0087,351.65750276949,193.25750276948997,Independent Bookshop,South West,Bath,Medium,999,6200.0,-6006.74249723051
2025-03-17,S0088,532.0296814074176,291.8296814074175,Independent Bookshop,South West,Exeter,Medium,998,6200.0,-5908.170318592583
2025-03-17,S0089,409.77339534680806,225.37339534680805,Independent Bookshop,South West,Exeter,Medium,925,6200.0,-5974.626604653192
2025-03-17,S0090,257.1510693573505,142.85106935735047,Independent Bookshop,East of England,Cambridge,Small,761,5270.0,-5127.148930642649
2025-03-17,S0091,317.65042801438904,177.75042801438906,Independent Bookshop,East of England,Ipswich,Small,778,5270.0,-5092.249571985611
2025-03-17,S0092,226.46920007372574,119.66920007372573,Independent Bookshop,East of England,Chelmsford,Small,792,5270.0,-5150.330799926274
2025-03-17,S0093,312.2270394804604,175.5270394804604,Independent Bookshop,West Midlands,Wolverhampton,Small,688,5270.0,-5094.47296051954
2025-03-17,S0094,444.72678267034235,242.42678267034233,Independent Bookshop,West Midlands,Wolverhampton,Medium,1020,6200.0,-5957.573217329657
2025-03-17,S0095,222.52101767195052,126.42101767195054,Independent Bookshop,West Midlands,Birmingham,Small,715,5270.0,-5143.578982328049
2025-03-17,S0096,365.23120634762046,199.23120634762046,Independent Bookshop,West Midlands,Coventry,Small,738,5270.0,-5070.76879365238
2025-03-17,S0097,278.26466921630765,153.56466921630766,Independent Bookshop,East Midlands,Derby,Small,721,5270.0,-5116.435330783693
2025-03-17,S0098,305.48245354573623,165.58245354573626,Independent Bookshop,East Midlands,Lincoln,Small,638,5270.0,-5104.417546454264
2025-03-17,S0099,431.78525953895803,238.88525953895805,Independent Bookshop,East Midlands,Leicester,Medium,973,6200.0,-5961.114740461042
2025-03-17,S0100,255.84766191719572,141.34766191719572,Independent Bookshop,East Midlands,Lincoln,Small,720,5270.0,-5128.652338082804
2025-03-17,S0101,360.05323965318996,199.25323965319,Independent Bookshop,East Midlands,Leicester,Medium,956,6200.0,-6000.74676034681
2025-03-17,S0102,402.26341898651856,220.96341898651855,Independent Bookshop,East Midlands,Derby,Large,1225,7750.0,-7529.036581013482
2025-03-17,S0103,378.4530782795311,208.4530782795311,Independent Bookshop,North West,Manchester,Large,1180,7750.0,-7541.546921720469
2025-03-17,S0104,300.38867068335895,165.58867068335897,Independent Bookshop,North West,Preston,Medium,898,6200.0,-6034.411329316641
2025-03-17,S0105,302.2065222165427,171.0065222165427,Independent Bookshop,North West,Preston,Small,647,5270.0,-5098.993477783457
2025-03-17,S0106,413.1368610833903,229.93686108339028,Independent Bookshop,North West,Manchester,Medium,847,6200.0,-5970.06313891661
2025-03-17,S0107,272.3117448744516,151.5117448744516,Independent Bookshop,North East,Middlesbrough,Medium,887,6200.0,-6048.488255125549
2025-03-17,S0108,321.02439208851087,178.52439208851087,Independent Bookshop,North East,Newcastle,Small,762,5270.0,-5091.4756079114895
2025-03-17,S0109,237.40937421595663,130.80937421595664,Independent Bookshop,Yorkshire & Humber,Hull,Small,663,5270.0,-5139.190625784044
2025-03-17,S0110,372.7241840943203,204.12418409432033,Independent Bookshop,Yorkshire & Humber,Hull,Small,740,5270.0,-5065.87581590568
2025-03-17,S0111,401.92264927937657,222.82264927937658,Independent Bookshop,Yorkshire & Humber,York,Small,833,5270.0,-5047.1773507206235
2025-03-17,S0112,266.1494854927348,141.1494854927348,University Bookshop,London,London,Small,936,6120.0,-5978.850514507265
2025-03-17,S0113,271.9586679136779,142.75866791367793,University Bookshop,South East,Brighton,Small,919,6120.0,-5977.2413320863225
2025-03-17,S0114,365.74734509703313,189.1473450970331,University Bookshop,South West,Bournemouth,Medium,1190,7200.0,-7010.852654902967
2025-03-17,S0115,327.97172728514164,172.17172728514166,University Bookshop,South West,Bath,Large,1515,9000.0,-8827.828272714858
2025-03-17,S0116,247.56827582565558,131.26827582565556,University Bookshop,South West,Plymouth,Small,1006,6120.0,-5988.731724174344
2025-03-17,S0117,190.52855237196854,101.22855237196853,University Bookshop,East of England,Chelmsford,Small,870,6120.0,-6018.771447628032
2025-03-17,S0118,258.7178830797789,138.21788307977891,University Bookshop,East of England,Ipswich,Small,925,6120.0,-5981.782116920221
2025-03-17,S0119,280.3080868139519,150.60808681395187,University Bookshop,West Midlands,Coventry,Small,926,6120.0,-5969.391913186048
2025-03-17,S0120,235.19126346146166,123.29126346146167,University Bookshop,East Midlands,Nottingham,Small,829,6120.0,-5996.708736538539
2025-03-17,S0121,226.02785033009496,116.52785033009496,University Bookshop,East Midlands,Lincoln,Large,1318,9000.0,-8883.472149669906
2025-03-17,S0122,483.04991335914275,258.54991335914275,University Bookshop,North West,Lancaster,Large,1481,9000.0,-8741.450086640858
2025-03-17,S0123,246.24382476262912,131.24382476262912,University Bookshop,North East,Middlesbrough,Small,985,6120.0,-5988.756175237371
2025-03-17,S0124,362.793146266538,192.59314626653796,University Bookshop,North East,Middlesbrough,Medium,1153,7200.0,-7007.406853733462
2025-03-17,S0125,425.5261881602172,221.22618816021722,University Bookshop,North East,Sunderland,Large,1671,9000.0,-8778.773811839783
2025-03-17,S0126,254.08558049161195,133.78558049161194,University Bookshop,North East,Middlesbrough,Small,987,6120.0,-5986.214419508388
2025-03-17,S0127,309.139964932536,156.239964932536,University Bookshop,North East,Sunderland,Medium,1141,7200.0,-7043.760035067464
2025-03-17,S0128,241.79855506506928,128.0985550650693,University Bookshop,Yorkshire & Humber,Sheffield,Small,890,6120.0,-5991.901444934931
2025-03-17,S0129,185.76298759296526,97.36298759296525,University Bookshop,Yorkshire & Humber,Sheffield,Small,918,6120.0,-6022.6370124070345
2025-03-17,S0130,611.084310053204,286.484310053204,Supermarket Books,London,London,Small,3899,8330.0,-8043.515689946796
2025-03-17,S0131,350.26937328821055,166.36937328821054,Supermarket Books,London,London,Small,3620,8330.0,-8163.63062671179
2025-03-17,S0132,407.68806055829197,195.08806055829197,Supermarket Books,South East,Portsmouth,Medium,4789,9800.0,-9604.911939441708
2025-03-17,S0133,583.9199667603731,289.21996676037304,Supermarket Books,South East,Reading,Medium,4905,9800.0,-9510.780033239627
2025-03-17,S0134,424.9086000475809,196.6086000475809,Supermarket Books,South East,Oxford,Medium,5328,9800.0,-9603.39139995242
2025-03-17,S0135,426.8381726571218,204.53817265712178,Supermarket Books,South East,Canterbury,Medium,4892,9800.0,-9595.461827342879
2025-03-17,S0136,336.81059798500746,167.21059798500744,Supermarket Books,South East,Portsmouth,Small,4029,8330.0,-8162.789402014992
2025-03-17,S0137,610.5370429153061,288.4370429153061,Supermarket Books,South West,Plymouth,Large,6536,12250.0,-11961.562957084694
2025-03-17,S0138,466.74848198092644,218.54848198092645,Supermarket Books,South West,Bournemouth,Medium,5502,9800.0,-9581.451518019074
2025-03-17,S0139,288.1457840055972,135.6457840055972,Supermarket Books,South West,Bristol,Small,3293,8330.0,-8194.354215994403
2025-03-17,S0140,332.45894223799087,156.35894223799085,Supermarket Books,East of England,Ipswich,Small,3495,8330.0,-8173.641057762009
2025-03-17,S0141,639.6607004121443,303.56070041214423,Supermarket Books,East of England,Chelmsford,Large,6444,12250.0,-11946.439299587855
2025-03-17,S0142,345.8837767962765,163.4837767962765,Supermarket Books,West Midlands,Wolverhampton,Small,4231,8330.0,-8166.516223203724
2025-03-17,S0143,312.86099205928974,151.46099205928974,Supermarket Books,West Midlands,Coventry,Medium,4439,9800.0,-9648.53900794071
2025-03-17,S0144,291.42480479993117,142.22480479993118,Supermarket Books,West Midlands,Birmingham,Medium,4045,9800.0,-9657.775195200069
2025-03-17,S0145,361.5805985369178,173.78059853691784,Supermarket Books,West Midlands,Birmingham,Medium,4531,9800.0,-9626.219401463082
2025-03-17,S0146,303.39771857066233,138.69771857066235,Supermarket Books,West Midlands,Coventry,Medium,4808,9800.0,-9661.302281429338
2025-03-17,S0147,397.1247243887518,189.52472438875182,Supermarket Books,West Midlands,Coventry,Medium,4972,9800.0,-9610.475275611248
2025-03-17,S0148,299.2459691700487,144.14596917004872,Supermarket Books,East Midlands,Lincoln,Small,4095,8330.0,-8185.854030829952
2025-03-17,S0149,463.29454154292966,220.1945415429297,Supermarket Books,East Midlands,Nottingham,Medium,5097,9800.0,-9579.805458457071
2025-03-17,S0150,356.01929535983936,168.61929535983938,Supermarket Books,East Midlands,Derby,Medium,4628,9800.0,-9631.38070464016
2025-03-17,S0151,392.42019570818803,185.12019570818802,Supermarket Books,East Midlands,Leicester,Medium,5671,9800.0,-9614.879804291812
2025-03-17,S0152,489.25012032306734,231.75012032306736,Supermarket Books,East Midlands,Derby,Large,6274,12250.0,-12018.249879676932
2025-03-17,S0153,308.12050384798647,146.2205038479865,Supermarket Books,North West,Liverpool,Small,3688,8330.0,-8183.779496152014
2025-03-17,S0154,430.64205716518023,200.34205716518025,Supermarket Books,North West,Liverpool,Small,4276,8330.0,-8129.65794283482
2025-03-17,S0155,620.5746799468657,297.97467994686565,Supermarket Books,North West,Manchester,Large,7251,12250.0,-11952.025320053135
2025-03-17,S0156,612.7666841541403,294.56668415414026,Supermarket Books,North East,Newcastle,Large,5932,12250.0,-11955.43331584586
2025-03-17,S0157,265.95544470194045,127.15544470194043,Supermarket Books,North East,Sunderland,Medium,4103,9800.0,-9672.84455529806
2025-03-17,S0158,347.9076829129835,170.9076829129835,Supermarket Books,North East,Sunderland,Small,3706,8330.0,-8159.092317087016
2025-03-17,S0159,570.1695843441463,275.86958434414635,Supermarket Books,Yorkshire & Humber,Sheffield,Large,6999,12250.0,-11974.130415655854
2025-03-17,S0160,339.10786202422395,162.80786202422397,Supermarket Books,Yorkshire & Humber,Hull,Small,4511,8330.0,-8167.192137975776
2025-03-17,S0161,320.3504442677464,157.65044426774642,Supermarket Books,Yorkshire & Humber,York,Medium,4895,9800.0,-9642.349555732253
2025-03-17,S0162,211.70275205899839,99.3027520589984,Supermarket Books,Yorkshire & Humber,Leeds,Small,3597,8330.0,-8230.697247941001
2025-03-24,S0001,850.1001624494687,445.5001624494687,Waterstones,London,London,Medium,2292,18500.0,-18054.49983755053
2025-03-24,S0002,539.3148875968978,287.7148875968979,Waterstones,London,London,Small,1761,15725.0,-15437.285112403102
2025-03-24,S0003,1003.3045861381769,534.7045861381769,Waterstones,London,London,Large,2743,23125.0,-22590.295413861822
2025-03-24,S0004,888.9815872810896,476.0815872810896,Waterstones,London,London,Medium,2318,18500.0,-18023.91841271891
2025-03-24,S0005,898.5367474582745,476.33674745827454,Waterstones,London,London,Medium,2207,18500.0,-18023.663252541726
2025-03-24,S0006,786.9986217347756,419.8986217347756,Waterstones,London,London,Small,1819,15725.0,-15305.101378265224
2025-03-24,S0007,716.5916711785375,378.5916711785375,Waterstones,London,London,Small,1986,15725.0,-15346.408328821462
2025-03-24,S0008,955.0232277715478,508.7232277715478,Waterstones,London,London,Medium,2411,18500.0,-17991.27677222845
2025-03-24,S0009,630.0268495682109,342.72684956821087,Waterstones,London,London,Small,1584,15725.0,-15382.273150431789
2025-03-24,S0010,664.276579343891,363.8765793438909,Waterstones,South East,Oxford,Small,1818,15725.0,-15361.12342065611
2025-03-24,S0011,853.3823278626885,461.88232786268856,Waterstones,South East,Oxford,Small,1984,15725.0,-15263.117672137312
2025-03-24,S0012,750.4829957102407,410.5829957102407,Waterstones,South East,Portsmouth,Medium,2188,18500.0,-18089.41700428976
2025-03-24,S0013,1018.7632387818421,551.2632387818422,Waterstones,South East,Portsmouth,Large,2874,23125.0,-22573.73676121816
2025-03-24,S0014,603.3159891935907,320.6159891935907,Waterstones,South East,Oxford,Small,1688,15725.0,-15404.384010806409
2025-03-24,S0015,565.1289270963667,299.92892709636675,Waterstones,South East,Reading,Medium,1924,18500.0,-18200.071072903633
2025-03-24,S0016,499.27865483072645,266.6786548307265,Waterstones,South East,Portsmouth,Small,1373,15725.0,-15458.321345169274
2025-03-24,S0017,756.4689757125922,415.86897571259215,Waterstones,South East,Reading,Medium,2423,18500.0,-18084.13102428741
2025-03-24,S0018,578.660253571929,306.76025357192907,Waterstones,South West,Bristol,Medium,1920,18500.0,-18193.23974642807
2025-03-24,S0019,557.3203433749078,299.82034337490785,Waterstones,South West,Bath,Medium,1986,18500.0,-18200.179656625092
2025-03-24,S0020,656.9932291826327,348.09322918263274,Waterstones,South West,Bournemouth,Small,1814,15725.0,-15376.906770817368
2025-03-24,S0021,549.6615750136798,294.1615750136798,Waterstones,South West,Bath,Medium,2112,18500.0,-18205.83842498632
2025-03-24,S0022,558.5068048925493,296.0068048925494,Waterstones,South West,Plymouth,Small,1689,15725.0,-15428.99319510745
2025-03-24,S0023,763.0872442290934,404.6872442290933,Waterstones,East of England,Cambridge,Medium,2200,18500.0,-18095.312755770905
2025-03-24,S0024,685.4149247633535,362.81492476335353,Waterstones,West Midlands,Birmingham,Medium,2300,18500.0,-18137.185075236648
2025-03-24,S0025,734.165068255488,402.06506825548803,Waterstones,West Midlands,Birmingham,Medium,2120,18500.0,-18097.934931744512
2025-03-24,S0026,848.24407880501,451.24407880500996,Waterstones,West Midlands,Wolverhampton,Medium,2505,18500.0,-18048.75592119499
2025-03-24,S0027,528.5423487770356,288.74234877703555,Waterstones,West Midlands,Coventry,Medium,1893,18500.0,-18211.257651222964
2025-03-24,S0028,688.5416630067454,368.44166300674533,Waterstones,West Midlands,Coventry,Medium,1995,18500.0,-18131.558336993254
2025-03-24,S0029,597.9358842753063,310.3358842753063,Waterstones,West Midlands,Coventry,Small,1879,15725.0,-15414.664115724694
2025-03-24,S0030,717.4009039379048,385.40090393790484,Waterstones,East Midlands,Leicester,Small,2053,15725.0,-15339.599096062095
2025-03-24,S0031,620.4136935993112,326.81369359931114,Waterstones,North West,Liverpool,Small,1840,15725.0,-15398.186306400688
2025-03-24,S0032,774.4055732107344,421.60557321073435,Waterstones,North West,Lancaster,Medium,2291,18500.0,-18078.394426789266
2025-03-24,S0033,644.6320496530852,346.13204965308523,Waterstones,North West,Liverpool,Medium,2205,18500.0,-18153.867950346914
2025-03-24,S0034,657.3010550090605,347.7010550090605,Waterstones,North West,Preston,Medium,2075,18500.0,-18152.29894499094
2025-03-24,S0035,541.7712783434141,289.67127834341414,Waterstones,North East,Middlesbrough,Small,1752,15725.0,-15435.328721656586
2025-03-24,S0036,766.0643196082339,408.06431960823386,Waterstones,North East,Newcastle,Medium,2322,18500.0,-18091.935680391765
2025-03-24,S0037,534.5434237765261,286.34342377652604,Waterstones,North East,Newcastle,Medium,2091,18500.0,-18213.656576223475
2025-03-24,S0038,790.3480865161364,425.5480865161364,Waterstones,Yorkshire & Humber,Hull,Medium,2441,18500.0,-18074.451913483863
2025-03-24,S0039,440.5942714701845,240.3942714701845,Waterstones,Yorkshire & Humber,Leeds,Small,1609,15725.0,-15484.605728529816
2025-03-24,S0040,639.0435612312964,326.94356123129637,WHSmith (High Street),London,London,Small,2675,12325.0,-11998.056438768705
2025-03-24,S0041,587.6312928747958,297.1312928747958,WHSmith (High Street),London,London,Large,3317,18125.0,-17827.868707125202
2025-03-24,S0042,723.5260822109478,372.5260822109479,WHSmith (High Street),London,London,Large,3432,18125.0,-17752.47391778905
2025-03-24,S0043,578.789829847993,304.98982984799306,WHSmith (High Street),London,London,Medium,2319,14500.0,-14195.010170152007
2025-03-24,S0044,391.220762470586,202.020762470586,WHSmith (High Street),London,London,Small,1809,12325.0,-12122.979237529415
2025-03-24,S0045,442.7214752856332,232.62147528563315,WHSmith (High Street),South East,Oxford,Medium,2225,14500.0,-14267.378524714366
2025-03-24,S0046,477.17718735390827,246.0771873539083,WHSmith (High Street),South East,Milton Keynes,Small,2109,12325.0,-12078.922812646091
2025-03-24,S0047,263.8693758259138,135.46937582591377,WHSmith (High Street),South East,Portsmouth,Medium,2111,14500.0,-14364.530624174085
2025-03-24,S0048,382.49778513048,196.89778513047997,WHSmith (High Street),South East,Reading,Small,2181,12325.0,-12128.10221486952
2025-03-24,S0049,365.1649197300353,189.86491973003527,WHSmith (High Street),South East,Oxford,Medium,2503,14500.0,-14310.135080269965
2025-03-24,S0050,493.98219664805436,251.88219664805433,WHSmith (High Street),South East,Milton Keynes,Medium,2748,14500.0,-14248.117803351946
2025-03-24,S0051,312.5991388365208,162.69913883652083,WHSmith (High Street),South West,Plymouth,Small,2214,12325.0,-12162.30086116348
2025-03-24,S0052,520.4654512357688,273.4654512357688,WHSmith (High Street),South West,Exeter,Medium,2939,14500.0,-14226.534548764232
2025-03-24,S0053,345.37991044545697,176.779910445457,WHSmith (High Street),South West,Bristol,Small,1979,12325.0,-12148.220089554543
2025-03-24,S0054,313.1551141586589,162.4551141586589,WHSmith (High Street),South West,Bath,Small,1979,12325.0,-12162.544885841342
2025-03-24,S0055,313.0026509294296,163.90265092942963,WHSmith (High Street),South West,Bristol,Small,1620,12325.0,-12161.097349070571
2025-03-24,S0056,730.8950380516874,372.29503805168736,WHSmith (High Street),East of England,Ipswich,Large,3717,18125.0,-17752.70496194831
2025-03-24,S0057,474.14661593929713,242.54661593929717,WHSmith (High Street),East of England,Norwich,Medium,2641,14500.0,-14257.453384060704
2025-03-24,S0058,404.32287324098445,208.82287324098448,WHSmith (High Street),East of England,Norwich,Small,2072,12325.0,-12116.177126759016
2025-03-24,S0059,359.5841665441304,183.58416654413043,WHSmith (High Street),East of England,Norwich,Medium,2389,14500.0,-14316.415833455869
2025-03-24,S0060,750.6409998934264,387.1409998934264,WHSmith (High Street),East of England,Norwich,Large,3552,18125.0,-17737.859000106575
2025-03-24,S0061,606.4294167047956,312.5294167047956,WHSmith (High Street),West Midlands,Wolverhampton,Medium,2409,14500.0,-14187.470583295204
2025-03-24,S0062,302.8112808482538,159.11128084825376,WHSmith (High Street),West Midlands,Birmingham,Small,2271,12325.0,-12165.888719151746
2025-03-24,S0063,510.7846043254309,257.7846043254309,WHSmith (High Street),West Midlands,Birmingham,Medium,2895,14500.0,-14242.21539567457
2025-03-24,S0064,363.9802974574324,189.68029745743243,WHSmith (High Street),East Midlands,Nottingham,Medium,2508,14500.0,-14310.319702542567
2025-03-24,S0065,510.1208520459204,261.4208520459204,WHSmith (High Street),East Midlands,Leicester,Medium,2872,14500.0,-14238.57914795408
2025-03-24,S0066,548.2570418980774,285.35704189807745,WHSmith (High Street),North West,Manchester,Large,3151,18125.0,-17839.642958101922
2025-03-24,S0067,438.8025517370588,220.30255173705882,WHSmith (High Street),North West,Lancaster,Small,2450,12325.0,-12104.697448262941
2025-03-24,S0068,646.2109613187578,331.0109613187577,WHSmith (High Street),North West,Manchester,Medium,2553,14500.0,-14168.989038681242
2025-03-24,S0069,519.439347223381,268.93934722338105,WHSmith (High Street),North West,Preston,Medium,2460,14500.0,-14231.06065277662
2025-03-24,S0070,396.8834773751323,202.28347737513232,WHSmith (High Street),North West,Liverpool,Medium,2376,14500.0,-14297.716522624867
2025-03-24,S0071,317.14318387870725,165.54318387870725,WHSmith (High Street),North East,Sunderland,Small,2147,12325.0,-12159.456816121292
2025-03-24,S0072,636.7652303823894,327.26523038238935,WHSmith (High Street),North East,Sunderland,Large,3682,18125.0,-17797.73476961761
2025-03-24,S0073,303.30255246212755,156.40255246212755,WHSmith (High Street),North East,Newcastle,Small,2146,12325.0,-12168.597447537872
2025-03-24,S0074,486.07995577401823,249.17995577401825,WHSmith (High Street),Yorkshire & Humber,Leeds,Medium,2649,14500.0,-14250.820044225982
2025-03-24,S0075,334.5680995789239,171.46809957892393,WHSmith (High Street),Yorkshire & Humber,Sheffield,Small,1926,12325.0,-12153.531900421076
2025-03-24,S0076,254.82991409527253,133.92991409527255,WHSmith (High Street),Yorkshire & Humber,York,Small,1745,12325.0,-12191.070085904728
2025-03-24,S0077,193.47210487643778,102.7721048764378,WHSmith (High Street),Yorkshire & Humber,York,Small,1778,12325.0,-12222.227895123562
2025-03-24,S0078,462.28576481878633,238.48576481878632,WHSmith (High Street),Yorkshire & Humber,York,Large,3797,18125.0,-17886.514235181214
2025-03-24,S0079,276.52632787394975,144.32632787394974,WHSmith (High Street),Yorkshire & Humber,Hull,Small,1793,12325.0,-12180.67367212605
2025-03-24,S0080,511.13455436391035,263.4345543639103,WHSmith (High Street),Yorkshire & Humber,Leeds,Medium,2814,14500.0,-14236.56544563609
2025-03-24,S0081,388.822426953018,204.922426953018,WHSmith (High Street),Yorkshire & Humber,Hull,Small,2167,12325.0,-12120.077573046981
2025-03-24,S0082,379.9332358375561,210.53323583755608,Independent Bookshop,London,London,Medium,963,6200.0,-5989.466764162444
2025-03-24,S0083,585.6004837706504,318.1004837706504,Independent Bookshop,London,London,Large,1196,7750.0,-7431.8995162293495
2025-03-24,S0084,414.9735503311558,226.77355033115583,Independent Bookshop,London,London,Medium,780,6200.0,-5973.226449668844
2025-03-24,S0085,400.652943226015,222.05294322601503,Independent Bookshop,London,London,Small,782,5270.0,-5047.9470567739845
2025-03-24,S0086,266.8221600781518,145.32216007815177,Independent Bookshop,South East,Brighton,Small,666,5270.0,-5124.677839921848
2025-03-24,S0087,280.4863021258376,150.58630212583756,Independent Bookshop,South West,Bath,Medium,838,6200.0,-6049.413697874163
2025-03-24,S0088,435.0662026738436,242.56620267384355,Independent Bookshop,South West,Exeter,Medium,933,6200.0,-5957.433797326156
2025-03-24,S0089,422.8822115323192,234.5822115323192,Independent Bookshop,South West,Exeter,Medium,894,6200.0,-5965.417788467681
2025-03-24,S0090,401.97687421116905,217.37687421116908,Independent Bookshop,East of England,Cambridge,Small,770,5270.0,-5052.623125788831
2025-03-24,S0091,306.58885905758166,172.2888590575817,Independent Bookshop,East of England,Ipswich,Small,776,5270.0,-5097.711140942418
2025-03-24,S0092,321.2993715718213,178.0993715718213,Independent Bookshop,East of England,Chelmsford,Small,740,5270.0,-5091.900628428179
2025-03-24,S0093,334.51532159076834,182.71532159076835,Independent Bookshop,West Midlands,Wolverhampton,Small,712,5270.0,-5087.284678409232
2025-03-24,S0094,281.76003201141356,156.16003201141356,Independent Bookshop,West Midlands,Wolverhampton,Medium,849,6200.0,-6043.839967988586
2025-03-24,S0095,226.7296989382425,124.42969893824251,Independent Bookshop,West Midlands,Birmingham,Small,608,5270.0,-5145.570301061757
2025-03-24,S0096,258.3062651887369,143.3062651887369,Independent Bookshop,West Midlands,Coventry,Small,626,5270.0,-5126.693734811263
