company,store_id,gross_profit_gbp,revenue_gbp,units,age_16-24,age_25-34,age_35-44,age_45-54,age_55+,seg_Students,seg_Young Professionals,seg_Working Class,seg_Arts/Media,seg_Commuters,seg_Tourists,region,city_tier
Waterstones,WA-030,2006.0,3586.7,304,0.18890707611994365,0.2853175958726812,0.23080705394545456,0.1817077564152883,0.1132605176466323,0.2751186403573504,0.02805275365820004,0.1667758568609055,0.32275320402087526,0.09213752146462413,0.11516202363804466,North East,Tier 1 (major city)
Waterstones,WA-031,1071.14,1932.6,174,0.14135138215049733,0.2552705228552067,0.24087259550158796,0.1765350747841446,0.1859704247085634,0.1891682486653829,0.15181066003419716,0.19085492223089226,0.06252668588024819,0.050630980679755015,0.3550085025095245,South West,Tier 2 (large town)
Waterstones,WA-032,908.54,1629.24,141,0.11361024587217755,0.21129616541221724,0.23109280388991518,0.21462071288975498,0.22938007193593507,0.15344379695799634,0.28547788082166753,0.060152726697910906,0.026721567734968085,0.13383075526575922,0.34037327252169797,Yorkshire and the Humber,Tier 2 (large town)
Waterstones,WA-033,1594.67,2875.98,264,0.2232080293610344,0.2779847572021279,0.19621966472944602,0.17294966482497257,0.1296378838824192,0.05142124357963498,0.1455409555928732,0.18778214499486354,0.3164363122853928,0.23950148808698735,0.0593178554602481,East Midlands,Tier 1 (major city)
Waterstones,WA-034,1234.1,2181.57,188,0.14912151805433627,0.2041048988289225,0.21203715684712268,0.2325548537631812,0.20218157250643742,0.15795847797783893,0.10447177697157527,0.13400445283210988,0.3774700901095164,0.1490456102812499,0.07704959182770979,London,Tier 2 (large town)
Waterstones,WA-035,2631.8,4680.64,405,0.1838777431575253,0.2648699605760276,0.22153357421550146,0.1675661004301374,0.16215262162080826,0.23174564648864454,0.20909772251095393,0.2061123336025765,0.024117088811462708,0.22170198633960864,0.10722522224675374,London,Tier 1 (major city)
Waterstones,WA-036,960.97,1696.25,147,0.13045229639842426,0.24623386333920408,0.20449415234570664,0.19352309740982207,0.22529659050684286,0.26930335509050557,0.19021076801685516,0.05129251602001019,0.12195591991921345,0.205045069042714,0.16219237191070154,Yorkshire and the Humber,Tier 2 (large town)
Waterstones,WA-037,971.58,1730.38,148,0.16474867685327305,0.2029779341926607,0.20212798035313165,0.22539399850837177,0.20475141009256292,0.04457993222265023,0.2736919125968433,0.2162669591771489,0.3066088557750762,0.03750957975553564,0.12134276047274581,South East,Tier 2 (large town)
Waterstones,WA-038,872.05,1566.57,137,0.15123153430885122,0.22546410529628313,0.23115696306885505,0.20442558829572463,0.18772180903028599,0.19175254879346043,0.13819958452624637,0.2600462171102138,0.07360420277009651,0.19605636245572827,0.1403410843442547,North West,Tier 2 (large town)
Waterstones,WA-039,1442.47,2607.46,230,0.16922779716036102,0.28952132999535735,0.22325577666015164,0.14254480911527606,0.17545028706885388,0.13372147836869386,0.0632543291602668,0.18455403331603146,0.1639942785205746,0.23366233144686133,0.22081354918757198,East Midlands,Tier 1 (major city)
Waterstones,WA-040,1012.89,1820.92,159,0.11882296694649892,0.2343727868306712,0.1943591505062557,0.2211617392324419,0.23128335648413217,0.3041068433229404,0.14216523389432792,0.16872373506044627,0.1436592900232131,0.06724546431842093,0.17409943338065148,East of England,Tier 2 (large town)
Waterstones,WA-041,666.59,1202.61,101,0.13905277907293884,0.19338013720204025,0.20142274069581953,0.2041294789163899,0.26201486411281144,0.15341736956053673,0.10170974499035812,0.07779653336597558,0.3529279093684681,0.055627533701832814,0.2585209090128286,Yorkshire and the Humber,Tier 3 (small town)
Waterstones,WA-042,1199.68,2128.3,182,0.14819679337863748,0.22262987130981718,0.21098919421673215,0.22281123511134926,0.1953729059834639,0.40934559495751166,0.1445666352636098,0.2096273694148111,0.1708778730711077,0.04516462031423383,0.020417906978725756,South West,Tier 2 (large town)
Waterstones,WA-043,2068.99,3639.19,319,0.1671406416248718,0.2774996279457558,0.2501499820354399,0.14334929191111273,0.16186045648281977,0.22123992859337788,0.2232992991260783,0.18959871104536047,0.03993602953273049,0.250249729371664,0.07567630233078901,North West,Tier 1 (major city)
Waterstones,WA-044,2272.89,4084.43,355,0.18437616809881183,0.26692590602487415,0.19471058140693684,0.1830841274512353,0.17090321701814187,0.1780548088608569,0.2601265337697761,0.1608204404484134,0.18935347934056007,0.17128748588150047,0.0403572516988931,South East,Tier 1 (major city)
Waterstones,WA-045,921.27,1662.98,151,0.16462068344871691,0.2464783903594655,0.21175751488162853,0.17463841653104337,0.20250499477914566,0.16141365445860617,0.3008118958180739,0.16339735392598326,0.2227578388305209,0.058795132193675756,0.09282412477314006,West Midlands,Tier 2 (large town)
Waterstones,WA-046,1088.05,1960.58,172,0.19140896435013607,0.22506508022726582,0.2220622294223591,0.16314993574328088,0.19831379025695817,0.10905101621276678,0.328974558420737,0.29482610532404474,0.1489167524580401,0.11454757010704412,0.003683997477367157,West Midlands,Tier 2 (large town)
Waterstones,WA-047,1217.7,2169.9,192,0.13844352743625513,0.21919326405594547,0.2326374923632336,0.20841838999225026,0.20130732615231545,0.3079373471450901,0.1442904245238574,0.17056495481914205,0.25708576091257695,0.11749391738164706,0.0026275952176864716,North East,Tier 2 (large town)
Waterstones,WA-048,1134.93,2005.85,165,0.1381307133534092,0.23273828376668837,0.23511566562901975,0.18582484611460343,0.2081904911362792,0.09268544998016832,0.6670601196962996,0.12935631368381276,0.02065128253490848,0.06510222379878645,0.025144610306024252,South East,Tier 2 (large town)
Waterstones,WA-049,1121.48,2005.51,178,0.15155848488045207,0.2252228385577453,0.22623860853337563,0.17198557632286693,0.22499449170556013,0.06785275055939095,0.12855388125219436,0.09249298613113557,0.2538315397562559,0.36972645434644696,0.0875423879545763,East Midlands,Tier 2 (large town)
Waterstones,WA-050,2102.89,3778.77,329,0.2054271964909056,0.2998700872315494,0.18359909498115776,0.1422924324297232,0.16881118886666405,0.09634247587727404,0.15887803798058805,0.21713640055589634,0.15677339219557868,0.09868016110891989,0.27218953228174275,South East,Tier 1 (major city)
Waterstones,WA-051,1599.1200000000001,2840.86,244,0.19090621549616538,0.3098590924285638,0.23073250554991928,0.1311814582633242,0.1373207282620273,0.025566101639268694,0.0574279376774003,0.1868280089491545,0.3433935973838777,0.07867576169722852,0.3081085926530703,West Midlands,Tier 1 (major city)
Waterstones,WA-052,605.51,1063.47,96,0.13589472520233709,0.1981837725260274,0.19578596624599134,0.2046277016098763,0.2655078344157679,0.13250587256874716,0.05941637386033437,0.2251180238726684,0.4719029952479099,0.044220136144093876,0.0668365983062464,North East,Tier 3 (small town)
Waterstones,WA-053,2623.85,4687.34,393,0.1966291984940605,0.29463741921447073,0.1993248637557824,0.18059285512850307,0.1288156634071833,0.22775529389456306,0.04318269055085765,0.044412919442138495,0.20796724838851569,0.30466342556775045,0.1720184221561746,South East,Tier 1 (major city)
Waterstones,WA-054,463.62,837.33,77,0.13771269566789154,0.17331863591522859,0.20164020566897428,0.2205684158874319,0.2667600468604737,0.1432032239036368,0.14335388359196805,0.2418053827694131,0.14547641776425116,0.08646370684887712,0.23969738512185385,South West,Tier 3 (small town)
Waterstones,WA-055,1640.6200000000001,2941.93,268,0.15302530596176125,0.2562399995227684,0.1855430764746256,0.16781780857108297,0.23737380946976175,0.14625539478531355,0.028375220221330884,0.45103687218869765,0.16724873566688933,0.07980577823205025,0.12727799890571836,London,Tier 2 (large town)
Waterstones,WA-056,1056.99,1849.18,162,0.12965441194418229,0.22625874115611871,0.2154027915525783,0.1977222840070887,0.23096177134003204,0.17484662346856705,0.2099499269469646,0.05826540302927646,0.18910919223280928,0.1113922059030468,0.2564366484193359,South West,Tier 2 (large town)
Waterstones,WA-057,971.32,1731.72,145,0.16152628888707204,0.19513776272651545,0.2500077666489602,0.18948861216832907,0.20383956956912333,0.17650167363598177,0.1895685821316557,0.18964142215078378,0.16834816804934916,0.014269198476886956,0.2616709555553427,West Midlands,Tier 2 (large town)
Waterstones,WA-058,1814.79,3275.42,279,0.16774545686312212,0.28265684600823504,0.20439900488465407,0.16321703638891563,0.18198165585507312,0.0966009297679124,0.14421108873088442,0.06820090667374355,0.5650849103416911,0.04737970495754076,0.07852245952822777,North East,Tier 1 (major city)
Waterstones,WA-059,1182.63,2151.83,182,0.15503729805185248,0.18668685198510618,0.21831072644745664,0.2290858117242035,0.21087931179138128,0.2504128067280517,0.21060993086462687,0.20654247862402028,0.046021946375499945,0.20616526731175236,0.08024757009604881,South West,Tier 2 (large town)
Waterstones,WA-060,629.5699999999999,1124.43,105,0.13954188050333124,0.19180927532862627,0.1634152260811099,0.22781409883765133,0.27741951924928115,0.018775630621546965,0.17269665340409004,0.1411455447778335,0.44453957347204304,0.10500262154089034,0.11783997618359612,East of England,Tier 3 (small town)
Waterstones,WA-061,860.69,1530.98,139,0.1305148259004555,0.23069837841247023,0.20521532221686514,0.18982874560139362,0.24374272786881554,0.08381846509391858,0.19658409961532647,0.211947333869245,0.3518850722590533,0.09620416953551861,0.05956085962693825,North East,Tier 2 (large town)
Waterstones,WA-062,2119.1,3760.08,334,0.1815125308169855,0.287327425514139,0.21554252057086126,0.17675293571578815,0.13886458738222598,0.4155098284606078,0.20648350152120967,0.033134755963432676,0.20832230882382557,0.07918842068145521,0.057361184549469146,East Midlands,Tier 1 (major city)
Waterstones,WA-063,1388.07,2451.7,214,0.16981605800569494,0.2133161406953059,0.19246860159440013,0.20650747856609508,0.21789172113850394,0.35161713857413884,0.14247541061765137,0.08420406201159873,0.2662125692903746,0.11497155813888421,0.040519261367352184,North West,Tier 2 (large town)
Waterstones,WA-064,391.15,691.1800000000001,59,0.10756811512653665,0.18872176594304468,0.17357503725885925,0.2507805644678953,0.27935451720366405,0.15184952654449307,0.3732394077211661,0.06790896624091013,0.22752154872909236,0.08294906720270594,0.09653148356163224,South West,Tier 3 (small town)
Waterstones,WA-065,2256.44,4041.45,353,0.17325029269395284,0.3008347242139797,0.21644644542559646,0.1803439793360644,0.1291245583304066,0.08990598169642562,0.38802116525517005,0.04312419788415016,0.04457900804503204,0.19056142534034945,0.24380822177887246,London,Tier 1 (major city)
Waterstones,WA-066,602.31,1074.03,94,0.11643017022321434,0.17711729910488083,0.24243090406109175,0.1912603275573347,0.27276129905347835,0.4093283745220323,0.2036888157725454,0.16177791173889808,0.06999615075346836,0.027085401154686117,0.12812334605836995,West Midlands,Tier 3 (small town)
Waterstones,WA-067,2129.1,3792.23,328,0.1917186255674572,0.2856876799100791,0.21202774261724702,0.17397337990035555,0.1365925720048611,0.19214585302536466,0.22407220387852358,0.07112361512080854,0.4055695124500074,0.100555203628771,0.006533611896524928,East of England,Tier 1 (major city)
Waterstones,WA-068,963.62,1709.54,151,0.17705531825322163,0.20753232021516685,0.206331135903526,0.1966411623367602,0.21244006329132523,0.011395680039907952,0.15582356028413535,0.3251078920243864,0.13248811004788558,0.27978382846883976,0.09540092913484494,East Midlands,Tier 2 (large town)
Waterstones,WA-069,545.82,990.36,89,0.1289951501946646,0.1862691065579373,0.2009679500307853,0.23356309702349998,0.25020469619311286,0.362803670692773,0.17425309644280074,0.03600521046174973,0.09188400299592063,0.11220357453576074,0.22285044487099523,South West,Tier 3 (small town)
