Store_ID,Week,Paperback_Sales,Hardcover_Sales,Paperback_Revenue,Hardcover_Revenue,Profit,Customer_Age,Customer_Gender,Customer_Income,Paperback_Profit,Hardcover_Profit,Company
151,16,20,12,219.8,275.88,14.8704,Young Adult,Female,Medium,6.594,8.276399999999999,Chain
151,17,28,8,307.72,183.92,14.749199999999998,Senior,Female,High,9.2316,5.5176,Chain
151,18,15,11,164.85,252.89,12.5322,Middle Age,Male,Low,4.9455,7.5866999999999996,Chain
151,19,27,8,296.73,183.92,14.4195,Adult,Female,Low,8.9019,5.5176,Chain
151,20,17,13,186.83,298.87,14.571000000000002,Adult,Male,Low,5.6049,8.966099999999999,Chain
151,21,20,9,219.8,206.91,12.801300000000001,Adult,Male,Medium,6.594,6.2073,Chain
151,22,32,7,351.68,160.92999999999998,15.3783,Young Adult,Male,Low,10.5504,4.827899999999999,Chain
151,23,22,5,241.78,114.94999999999999,10.7019,Middle Age,Male,Medium,7.2534,3.4484999999999997,Chain
151,24,27,18,296.73,413.82,21.316499999999998,Adult,Male,Medium,8.9019,12.4146,Chain
151,25,23,9,252.77,206.91,13.7904,Young Adult,Male,Medium,7.5831,6.2073,Chain
151,26,26,11,285.74,252.89,16.1589,Young Adult,Male,Medium,8.5722,7.5866999999999996,Chain
151,27,23,10,252.77,229.89999999999998,14.480099999999998,Adult,Male,High,7.5831,6.896999999999999,Chain
151,28,23,10,252.77,229.89999999999998,14.480099999999998,Adult,Male,Medium,7.5831,6.896999999999999,Chain
151,29,24,15,263.76,344.84999999999997,18.258299999999995,Senior,Male,Medium,7.9128,10.3455,Chain
151,30,32,6,351.68,137.94,14.6886,Teen,Male,Medium,10.5504,4.138199999999999,Chain
151,31,30,19,329.7,436.80999999999995,22.9953,Teen,Female,Medium,9.891,13.104299999999999,Chain
151,32,28,9,307.72,206.91,15.438899999999999,Senior,Female,Medium,9.2316,6.2073,Chain
151,33,34,17,373.66,390.83,22.9347,Adult,Female,Low,11.2098,11.7249,Chain
151,34,30,12,329.7,275.88,18.167399999999997,Adult,Female,Medium,9.891,8.276399999999999,Chain
151,35,19,10,208.81,229.89999999999998,13.161299999999999,Young Adult,Male,Medium,6.2642999999999995,6.896999999999999,Chain
151,36,30,7,329.7,160.92999999999998,14.7189,Middle Age,Male,High,9.891,4.827899999999999,Chain
151,37,20,14,219.8,321.85999999999996,16.249799999999997,Middle Age,Male,Medium,6.594,9.655799999999997,Chain
151,38,22,12,241.78,275.88,15.529799999999998,Adult,Female,Low,7.2534,8.276399999999999,Chain
151,39,25,11,274.75,252.89,15.829199999999998,Young Adult,Female,Low,8.2425,7.5866999999999996,Chain
151,40,26,10,285.74,229.89999999999998,15.469199999999999,Senior,Female,High,8.5722,6.896999999999999,Chain
151,41,19,7,208.81,160.92999999999998,11.0922,Young Adult,Female,Medium,6.2642999999999995,4.827899999999999,Chain
151,42,24,14,263.76,321.85999999999996,17.568599999999996,Middle Age,Female,Low,7.9128,9.655799999999997,Chain
151,43,27,11,296.73,252.89,16.488599999999998,Teen,Male,Low,8.9019,7.5866999999999996,Chain
151,44,23,6,252.77,137.94,11.721300000000001,Young Adult,Female,Low,7.5831,4.138199999999999,Chain
151,45,28,16,307.72,367.84,20.266799999999996,Adult,Female,Medium,9.2316,11.0352,Chain
151,46,30,13,329.7,298.87,18.8571,Adult,Male,Low,9.891,8.966099999999999,Chain
151,47,22,13,241.78,298.87,16.2195,Middle Age,Female,High,7.2534,8.966099999999999,Chain
151,48,17,8,186.83,183.92,11.122499999999999,Senior,Male,Low,5.6049,5.5176,Chain
151,49,29,6,318.71,137.94,13.699499999999999,Senior,Male,Low,9.5613,4.138199999999999,Chain
151,50,19,17,208.81,390.83,17.9892,Middle Age,Female,Low,6.2642999999999995,11.7249,Chain
151,51,28,16,307.72,367.84,20.266799999999996,Young Adult,Male,High,9.2316,11.0352,Chain
152,0,20,13,219.8,298.87,15.560100000000002,Adult,Male,Medium,6.594,8.966099999999999,Chain
152,1,23,8,252.77,183.92,13.1007,Middle Age,Male,High,7.5831,5.5176,Chain
152,2,27,17,296.73,390.83,20.6268,Young Adult,Female,Low,8.9019,11.7249,Chain
152,3,26,14,285.74,321.85999999999996,18.227999999999998,Adult,Male,Medium,8.5722,9.655799999999997,Chain
152,4,30,17,329.7,390.83,21.6159,Adult,Female,Medium,9.891,11.7249,Chain
152,5,30,19,329.7,436.80999999999995,22.9953,Adult,Male,Low,9.891,13.104299999999999,Chain
152,6,19,11,208.81,252.89,13.850999999999999,Young Adult,Male,High,6.2642999999999995,7.5866999999999996,Chain
152,7,10,12,109.9,275.88,11.5734,Senior,Male,High,3.297,8.276399999999999,Chain
152,8,20,10,219.8,229.89999999999998,13.491,Middle Age,Female,High,6.594,6.896999999999999,Chain
152,9,28,10,307.72,229.89999999999998,16.1286,Middle Age,Female,High,9.2316,6.896999999999999,Chain
152,10,15,7,164.85,160.92999999999998,9.773399999999999,Teen,Female,High,4.9455,4.827899999999999,Chain
152,11,25,9,274.75,206.91,14.449799999999998,Young Adult,Male,Medium,8.2425,6.2073,Chain
152,12,18,6,197.82,137.94,10.072799999999999,Adult,Male,Low,5.9346,4.138199999999999,Chain
152,13,30,18,329.7,413.82,22.3056,Young Adult,Female,Low,9.891,12.4146,Chain
152,14,27,11,296.73,252.89,16.488599999999998,Young Adult,Male,Low,8.9019,7.5866999999999996,Chain
152,15,14,8,153.86,183.92,10.133399999999998,Middle Age,Female,High,4.6158,5.5176,Chain
152,16,32,9,351.68,206.91,16.7577,Senior,Female,Low,10.5504,6.2073,Chain
152,17,22,13,241.78,298.87,16.2195,Adult,Female,Low,7.2534,8.966099999999999,Chain
152,18,29,12,318.71,275.88,17.837699999999998,Middle Age,Female,Medium,9.5613,8.276399999999999,Chain
152,19,25,16,274.75,367.84,19.277699999999996,Adult,Male,Medium,8.2425,11.0352,Chain
152,20,35,14,384.65000000000003,321.85999999999996,21.1953,Middle Age,Male,Medium,11.5395,9.655799999999997,Chain
152,21,25,12,274.75,275.88,16.5189,Middle Age,Female,High,8.2425,8.276399999999999,Chain
152,22,28,16,307.72,367.84,20.266799999999996,Adult,Male,Medium,9.2316,11.0352,Chain
152,23,27,11,296.73,252.89,16.488599999999998,Senior,Male,High,8.9019,7.5866999999999996,Chain
152,24,29,13,318.71,298.87,18.527399999999997,Senior,Male,Medium,9.5613,8.966099999999999,Chain
152,25,22,9,241.78,206.91,13.4607,Young Adult,Male,High,7.2534,6.2073,Chain
152,26,23,11,252.77,252.89,15.169799999999999,Adult,Female,Medium,7.5831,7.5866999999999996,Chain
152,27,26,13,285.74,298.87,17.5383,Adult,Male,Low,8.5722,8.966099999999999,Chain
152,28,32,13,351.68,298.87,19.516499999999997,Teen,Male,High,10.5504,8.966099999999999,Chain
152,29,43,9,472.57,206.91,20.3844,Young Adult,Male,Low,14.1771,6.2073,Chain
152,30,28,12,307.72,275.88,17.508,Senior,Female,High,9.2316,8.276399999999999,Chain
152,31,26,8,285.74,183.92,14.089799999999999,Adult,Male,Medium,8.5722,5.5176,Chain
152,32,15,8,164.85,183.92,10.463099999999999,Adult,Male,Medium,4.9455,5.5176,Chain
152,33,28,12,307.72,275.88,17.508,Adult,Female,High,9.2316,8.276399999999999,Chain
152,34,17,12,186.83,275.88,13.881300000000001,Senior,Male,High,5.6049,8.276399999999999,Chain
152,35,26,10,285.74,229.89999999999998,15.469199999999999,Young Adult,Female,High,8.5722,6.896999999999999,Chain
152,36,31,11,340.69,252.89,17.807399999999998,Young Adult,Male,Low,10.220699999999999,7.5866999999999996,Chain
152,37,21,12,230.79,275.88,15.200099999999999,Adult,Male,High,6.923699999999999,8.276399999999999,Chain
152,38,21,15,230.79,344.84999999999997,17.269199999999998,Adult,Male,High,6.923699999999999,10.3455,Chain
152,39,26,14,285.74,321.85999999999996,18.227999999999998,Young Adult,Male,Medium,8.5722,9.655799999999997,Chain
152,40,23,6,252.77,137.94,11.721300000000001,Young Adult,Female,Low,7.5831,4.138199999999999,Chain
152,41,23,12,252.77,275.88,15.859499999999999,Adult,Male,Medium,7.5831,8.276399999999999,Chain
152,42,21,6,230.79,137.94,11.0619,Adult,Male,Medium,6.923699999999999,4.138199999999999,Chain
152,43,26,14,285.74,321.85999999999996,18.227999999999998,Adult,Female,Medium,8.5722,9.655799999999997,Chain
152,44,22,13,241.78,298.87,16.2195,Senior,Female,Low,7.2534,8.966099999999999,Chain
152,45,26,3,285.74,68.97,10.641300000000001,Young Adult,Male,Medium,8.5722,2.0690999999999997,Chain
152,46,17,6,186.83,137.94,9.743099999999998,Young Adult,Female,Low,5.6049,4.138199999999999,Chain
152,47,25,11,274.75,252.89,15.829199999999998,Adult,Female,Low,8.2425,7.5866999999999996,Chain
152,48,25,11,274.75,252.89,15.829199999999998,Adult,Male,Medium,8.2425,7.5866999999999996,Chain
152,49,23,8,252.77,183.92,13.1007,Adult,Female,Low,7.5831,5.5176,Chain
152,50,20,11,219.8,252.89,14.1807,Young Adult,Male,High,6.594,7.5866999999999996,Chain
152,51,22,24,241.78,551.76,23.806199999999997,Teen,Male,Medium,7.2534,16.552799999999998,Chain
153,0,16,15,175.84,344.84999999999997,15.620699999999998,Teen,Female,Low,5.2752,10.3455,Chain
153,1,29,8,318.71,183.92,15.078899999999999,Adult,Female,Medium,9.5613,5.5176,Chain
153,2,22,10,241.78,229.89999999999998,14.150399999999998,Senior,Male,High,7.2534,6.896999999999999,Chain
153,3,25,17,274.75,390.83,19.967399999999998,Adult,Male,High,8.2425,11.7249,Chain
153,4,24,9,263.76,206.91,14.120099999999999,Senior,Male,High,7.9128,6.2073,Chain
153,5,34,13,373.66,298.87,20.1759,Adult,Female,Low,11.2098,8.966099999999999,Chain
153,6,21,15,230.79,344.84999999999997,17.269199999999998,Senior,Male,High,6.923699999999999,10.3455,Chain
153,7,14,16,153.86,367.84,15.651000000000002,Teen,Male,High,4.6158,11.0352,Chain
153,8,21,12,230.79,275.88,15.200099999999999,Senior,Male,High,6.923699999999999,8.276399999999999,Chain
153,9,35,11,384.65000000000003,252.89,19.126199999999997,Adult,Male,Medium,11.5395,7.5866999999999996,Chain
153,10,27,14,296.73,321.85999999999996,18.557699999999997,Adult,Female,High,8.9019,9.655799999999997,Chain
153,11,21,12,230.79,275.88,15.200099999999999,Adult,Male,Low,6.923699999999999,8.276399999999999,Chain
153,12,20,7,219.8,160.92999999999998,11.4219,Young Adult,Female,Medium,6.594,4.827899999999999,Chain
153,13,22,12,241.78,275.88,15.529799999999998,Young Adult,Female,Medium,7.2534,8.276399999999999,Chain
153,14,20,4,219.8,91.96,9.3528,Adult,Female,High,6.594,2.7588,Chain
153,15,26,21,285.74,482.78999999999996,23.055899999999998,Young Adult,Male,Medium,8.5722,14.483699999999999,Chain
153,16,29,12,318.71,275.88,17.837699999999998,Young Adult,Male,High,9.5613,8.276399999999999,Chain
153,17,22,11,241.78,252.89,14.840099999999998,Young Adult,Female,Low,7.2534,7.5866999999999996,Chain
153,18,29,7,318.71,160.92999999999998,14.389199999999999,Adult,Female,Medium,9.5613,4.827899999999999,Chain
153,19,27,12,296.73,275.88,17.1783,Senior,Male,Low,8.9019,8.276399999999999,Chain
153,20,22,7,241.78,160.92999999999998,12.081299999999999,Young Adult,Female,Low,7.2534,4.827899999999999,Chain
153,21,28,9,307.72,206.91,15.438899999999999,Adult,Female,Low,9.2316,6.2073,Chain
153,22,18,12,197.82,275.88,14.210999999999999,Adult,Male,Low,5.9346,8.276399999999999,Chain
153,23,15,12,164.85,275.88,13.2219,Adult,Male,Medium,4.9455,8.276399999999999,Chain
153,24,21,16,230.79,367.84,17.9589,Senior,Male,Medium,6.923699999999999,11.0352,Chain
153,25,29,22,318.71,505.78,24.7347,Young Adult,Female,Medium,9.5613,15.173399999999999,Chain
153,26,21,12,230.79,275.88,15.200099999999999,Middle Age,Male,Low,6.923699999999999,8.276399999999999,Chain
153,27,26,17,285.74,390.83,20.297099999999997,Middle Age,Male,Medium,8.5722,11.7249,Chain
153,28,24,14,263.76,321.85999999999996,17.568599999999996,Senior,Male,Medium,7.9128,9.655799999999997,Chain
153,29,19,10,208.81,229.89999999999998,13.161299999999999,Senior,Male,High,6.2642999999999995,6.896999999999999,Chain
153,30,25,9,274.75,206.91,14.449799999999998,Young Adult,Male,Low,8.2425,6.2073,Chain
153,31,20,13,219.8,298.87,15.560100000000002,Adult,Male,Low,6.594,8.966099999999999,Chain
153,32,18,17,197.82,390.83,17.659499999999998,Middle Age,Female,Low,5.9346,11.7249,Chain
153,33,21,9,230.79,206.91,13.130999999999998,Middle Age,Male,High,6.923699999999999,6.2073,Chain
153,34,18,11,197.82,252.89,13.521299999999998,Teen,Male,Medium,5.9346,7.5866999999999996,Chain
153,35,18,13,197.82,298.87,14.900699999999999,Young Adult,Female,High,5.9346,8.966099999999999,Chain
153,36,22,15,241.78,344.84999999999997,17.5989,Middle Age,Female,Medium,7.2534,10.3455,Chain
153,37,20,12,219.8,275.88,14.8704,Middle Age,Male,Medium,6.594,8.276399999999999,Chain
153,38,26,14,285.74,321.85999999999996,18.227999999999998,Young Adult,Male,Low,8.5722,9.655799999999997,Chain
153,39,27,13,296.73,298.87,17.868,Young Adult,Male,Low,8.9019,8.966099999999999,Chain
153,40,19,12,208.81,275.88,14.5407,Adult,Male,Medium,6.2642999999999995,8.276399999999999,Chain
153,41,31,5,340.69,114.94999999999999,13.669199999999998,Adult,Male,Low,10.220699999999999,3.4484999999999997,Chain
153,42,23,13,252.77,298.87,16.5492,Adult,Male,Medium,7.5831,8.966099999999999,Chain
153,43,24,7,263.76,160.92999999999998,12.740699999999999,Adult,Female,Low,7.9128,4.827899999999999,Chain
153,44,26,8,285.74,183.92,14.089799999999999,Adult,Female,Medium,8.5722,5.5176,Chain
153,45,25,9,274.75,206.91,14.449799999999998,Young Adult,Male,Medium,8.2425,6.2073,Chain
153,46,22,11,241.78,252.89,14.840099999999998,Middle Age,Female,Low,7.2534,7.5866999999999996,Chain
153,47,31,14,340.69,321.85999999999996,19.876499999999997,Young Adult,Male,High,10.220699999999999,9.655799999999997,Chain
153,48,29,13,318.71,298.87,18.527399999999997,Middle Age,Male,Low,9.5613,8.966099999999999,Chain
153,49,29,6,318.71,137.94,13.699499999999999,Adult,Female,Medium,9.5613,4.138199999999999,Chain
153,50,30,17,329.7,390.83,21.6159,Young Adult,Male,Medium,9.891,11.7249,Chain
153,51,20,10,219.8,229.89999999999998,13.491,Senior,Male,Low,6.594,6.896999999999999,Chain
154,0,31,9,340.69,206.91,16.428,Adult,Female,Medium,10.220699999999999,6.2073,Chain
154,1,18,15,197.82,344.84999999999997,16.280099999999997,Adult,Female,High,5.9346,10.3455,Chain
154,2,18,5,197.82,114.94999999999999,9.383099999999999,Middle Age,Female,High,5.9346,3.4484999999999997,Chain
154,3,23,7,252.77,160.92999999999998,12.411,Young Adult,Male,High,7.5831,4.827899999999999,Chain
154,4,19,13,208.81,298.87,15.2304,Senior,Female,Medium,6.2642999999999995,8.966099999999999,Chain
154,5,20,16,219.8,367.84,17.629199999999997,Senior,Male,Medium,6.594,11.0352,Chain
154,6,27,15,296.73,344.84999999999997,19.247399999999995,Adult,Male,High,8.9019,10.3455,Chain
154,7,26,10,285.74,229.89999999999998,15.469199999999999,Senior,Male,High,8.5722,6.896999999999999,Chain
154,8,18,12,197.82,275.88,14.210999999999999,Middle Age,Male,Medium,5.9346,8.276399999999999,Chain
154,9,24,11,263.76,252.89,15.4995,Young Adult,Female,Low,7.9128,7.5866999999999996,Chain
154,10,17,5,186.83,114.94999999999999,9.053399999999998,Middle Age,Female,Low,5.6049,3.4484999999999997,Chain
154,11,29,16,318.71,367.84,20.5965,Adult,Female,Low,9.5613,11.0352,Chain
154,12,31,4,340.69,91.96,12.979499999999998,Young Adult,Male,Low,10.220699999999999,2.7588,Chain
154,13,19,9,208.81,206.91,12.4716,Young Adult,Male,Low,6.2642999999999995,6.2073,Chain
154,14,17,10,186.83,229.89999999999998,12.501900000000001,Adult,Female,Low,5.6049,6.896999999999999,Chain
154,15,25,13,274.75,298.87,17.2086,Middle Age,Female,Medium,8.2425,8.966099999999999,Chain
154,16,24,6,263.76,137.94,12.050999999999998,Young Adult,Female,Low,7.9128,4.138199999999999,Chain
154,17,18,17,197.82,390.83,17.659499999999998,Adult,Female,Medium,5.9346,11.7249,Chain
154,18,15,14,164.85,321.85999999999996,14.601299999999997,Adult,Female,Medium,4.9455,9.655799999999997,Chain
154,19,28,14,307.72,321.85999999999996,18.887399999999996,Young Adult,Male,High,9.2316,9.655799999999997,Chain
154,20,24,16,263.76,367.84,18.947999999999997,Middle Age,Male,High,7.9128,11.0352,Chain
154,21,32,13,351.68,298.87,19.516499999999997,Senior,Male,Medium,10.5504,8.966099999999999,Chain
154,22,31,13,340.69,298.87,19.186799999999998,Teen,Female,Low,10.220699999999999,8.966099999999999,Chain
154,23,27,14,296.73,321.85999999999996,18.557699999999997,Adult,Female,High,8.9019,9.655799999999997,Chain
154,24,27,14,296.73,321.85999999999996,18.557699999999997,Middle Age,Male,Low,8.9019,9.655799999999997,Chain
154,25,22,9,241.78,206.91,13.4607,Young Adult,Female,Low,7.2534,6.2073,Chain
154,26,24,7,263.76,160.92999999999998,12.740699999999999,Teen,Male,Medium,7.9128,4.827899999999999,Chain
154,27,24,8,263.76,183.92,13.430399999999999,Young Adult,Female,Low,7.9128,5.5176,Chain
154,28,30,10,329.7,229.89999999999998,16.787999999999997,Young Adult,Female,Low,9.891,6.896999999999999,Chain
154,29,31,12,340.69,275.88,18.497099999999996,Adult,Male,Low,10.220699999999999,8.276399999999999,Chain
154,30,31,13,340.69,298.87,19.186799999999998,Adult,Female,Medium,10.220699999999999,8.966099999999999,Chain
154,31,29,15,318.71,344.84999999999997,19.906799999999997,Middle Age,Female,Medium,9.5613,10.3455,Chain
154,32,23,15,252.77,344.84999999999997,17.9286,Senior,Male,Low,7.5831,10.3455,Chain
154,33,27,10,296.73,229.89999999999998,15.7989,Young Adult,Female,Medium,8.9019,6.896999999999999,Chain
154,34,25,9,274.75,206.91,14.449799999999998,Adult,Male,High,8.2425,6.2073,Chain
154,35,31,13,340.69,298.87,19.186799999999998,Adult,Male,High,10.220699999999999,8.966099999999999,Chain
154,36,23,16,252.77,367.84,18.6183,Adult,Female,High,7.5831,11.0352,Chain
154,37,22,17,241.78,390.83,18.9783,Young Adult,Male,Medium,7.2534,11.7249,Chain
154,38,17,16,186.83,367.84,16.640099999999997,Adult,Male,Low,5.6049,11.0352,Chain
154,39,24,13,263.76,298.87,16.878899999999998,Young Adult,Female,Low,7.9128,8.966099999999999,Chain
154,40,13,14,142.87,321.85999999999996,13.941899999999999,Adult,Male,Low,4.2861,9.655799999999997,Chain
154,41,27,11,296.73,252.89,16.488599999999998,Senior,Female,High,8.9019,7.5866999999999996,Chain
154,42,30,13,329.7,298.87,18.8571,Adult,Female,High,9.891,8.966099999999999,Chain
154,43,15,12,164.85,275.88,13.2219,Senior,Male,High,4.9455,8.276399999999999,Chain
154,44,34,10,373.66,229.89999999999998,18.106799999999996,Senior,Male,Medium,11.2098,6.896999999999999,Chain
154,45,34,13,373.66,298.87,20.1759,Teen,Male,Medium,11.2098,8.966099999999999,Chain
154,46,23,13,252.77,298.87,16.5492,Middle Age,Female,Medium,7.5831,8.966099999999999,Chain
154,47,24,16,263.76,367.84,18.947999999999997,Senior,Female,Medium,7.9128,11.0352,Chain
154,48,29,20,318.71,459.79999999999995,23.3553,Teen,Male,High,9.5613,13.793999999999999,Chain
154,49,32,5,351.68,114.94999999999999,13.998899999999999,Young Adult,Female,Medium,10.5504,3.4484999999999997,Chain
154,50,29,10,318.71,229.89999999999998,16.458299999999998,Senior,Female,Medium,9.5613,6.896999999999999,Chain
154,51,34,11,373.66,252.89,18.796499999999998,Adult,Female,High,11.2098,7.5866999999999996,Chain
155,0,32,15,351.68,344.84999999999997,20.895899999999997,Senior,Female,Low,10.5504,10.3455,Chain
155,1,28,8,307.72,183.92,14.749199999999998,Senior,Male,Medium,9.2316,5.5176,Chain
155,2,25,12,274.75,275.88,16.5189,Adult,Female,Low,8.2425,8.276399999999999,Chain
155,3,29,9,318.71,206.91,15.7686,Adult,Male,Medium,9.5613,6.2073,Chain
155,4,17,13,186.83,298.87,14.571000000000002,Young Adult,Female,High,5.6049,8.966099999999999,Chain
155,5,25,12,274.75,275.88,16.5189,Adult,Female,Medium,8.2425,8.276399999999999,Chain
155,6,28,7,307.72,160.92999999999998,14.059499999999998,Middle Age,Female,Medium,9.2316,4.827899999999999,Chain
155,7,26,14,285.74,321.85999999999996,18.227999999999998,Young Adult,Male,Medium,8.5722,9.655799999999997,Chain
155,8,22,12,241.78,275.88,15.529799999999998,Senior,Female,Low,7.2534,8.276399999999999,Chain
155,9,19,17,208.81,390.83,17.9892,Adult,Male,High,6.2642999999999995,11.7249,Chain
155,10,22,13,241.78,298.87,16.2195,Senior,Female,Medium,7.2534,8.966099999999999,Chain
155,11,25,8,274.75,183.92,13.760099999999998,Senior,Male,Low,8.2425,5.5176,Chain
155,12,19,12,208.81,275.88,14.5407,Adult,Male,High,6.2642999999999995,8.276399999999999,Chain
155,13,26,14,285.74,321.85999999999996,18.227999999999998,Senior,Female,High,8.5722,9.655799999999997,Chain
155,14,25,14,274.75,321.85999999999996,17.898299999999995,Young Adult,Male,Low,8.2425,9.655799999999997,Chain
155,15,28,12,307.72,275.88,17.508,Senior,Female,Low,9.2316,8.276399999999999,Chain
155,16,28,14,307.72,321.85999999999996,18.887399999999996,Senior,Female,Low,9.2316,9.655799999999997,Chain
155,17,25,17,274.75,390.83,19.967399999999998,Senior,Male,High,8.2425,11.7249,Chain
155,18,31,12,340.69,275.88,18.497099999999996,Teen,Male,Low,10.220699999999999,8.276399999999999,Chain
155,19,24,15,263.76,344.84999999999997,18.258299999999995,Adult,Female,High,7.9128,10.3455,Chain
155,20,36,14,395.64,321.85999999999996,21.525,Teen,Female,Low,11.8692,9.655799999999997,Chain
155,21,27,6,296.73,137.94,13.0401,Adult,Female,Medium,8.9019,4.138199999999999,Chain
155,22,21,6,230.79,137.94,11.0619,Adult,Male,Medium,6.923699999999999,4.138199999999999,Chain
155,23,21,15,230.79,344.84999999999997,17.269199999999998,Young Adult,Female,Low,6.923699999999999,10.3455,Chain
155,24,22,9,241.78,206.91,13.4607,Teen,Female,Medium,7.2534,6.2073,Chain
155,25,17,14,186.83,321.85999999999996,15.260699999999998,Senior,Male,Low,5.6049,9.655799999999997,Chain
155,26,23,12,252.77,275.88,15.859499999999999,Young Adult,Female,Low,7.5831,8.276399999999999,Chain
155,27,27,10,296.73,229.89999999999998,15.7989,Adult,Female,High,8.9019,6.896999999999999,Chain
155,28,25,13,274.75,298.87,17.2086,Young Adult,Female,Medium,8.2425,8.966099999999999,Chain
155,29,26,13,285.74,298.87,17.5383,Senior,Female,High,8.5722,8.966099999999999,Chain
155,30,18,8,197.82,183.92,11.4522,Young Adult,Female,Low,5.9346,5.5176,Chain
155,31,23,11,252.77,252.89,15.169799999999999,Young Adult,Female,Medium,7.5831,7.5866999999999996,Chain
155,32,22,12,241.78,275.88,15.529799999999998,Young Adult,Male,Medium,7.2534,8.276399999999999,Chain
155,33,27,16,296.73,367.84,19.937099999999997,Senior,Female,Medium,8.9019,11.0352,Chain
155,34,27,14,296.73,321.85999999999996,18.557699999999997,Adult,Male,Low,8.9019,9.655799999999997,Chain
155,35,23,17,252.77,390.83,19.308,Young Adult,Male,Medium,7.5831,11.7249,Chain
155,36,30,9,329.7,206.91,16.0983,Teen,Male,Low,9.891,6.2073,Chain
155,37,33,16,362.67,367.84,21.9153,Adult,Male,High,10.8801,11.0352,Chain
155,38,37,12,406.63,275.88,20.4753,Middle Age,Female,Low,12.1989,8.276399999999999,Chain
155,39,30,16,329.7,367.84,20.926199999999998,Middle Age,Female,Medium,9.891,11.0352,Chain
155,40,21,13,230.79,298.87,15.8898,Young Adult,Female,High,6.923699999999999,8.966099999999999,Chain
155,41,24,11,263.76,252.89,15.4995,Adult,Male,Medium,7.9128,7.5866999999999996,Chain
155,42,26,12,285.74,275.88,16.8486,Young Adult,Male,Medium,8.5722,8.276399999999999,Chain
155,43,26,4,285.74,91.96,11.331,Young Adult,Female,Low,8.5722,2.7588,Chain
155,44,25,11,274.75,252.89,15.829199999999998,Middle Age,Male,Low,8.2425,7.5866999999999996,Chain
155,45,21,15,230.79,344.84999999999997,17.269199999999998,Middle Age,Male,High,6.923699999999999,10.3455,Chain
155,46,19,8,208.81,183.92,11.7819,Young Adult,Male,High,6.2642999999999995,5.5176,Chain
155,47,23,9,252.77,206.91,13.7904,Middle Age,Male,Medium,7.5831,6.2073,Chain
155,48,27,15,296.73,344.84999999999997,19.247399999999995,Middle Age,Female,High,8.9019,10.3455,Chain
155,49,27,13,296.73,298.87,17.868,Young Adult,Female,Medium,8.9019,8.966099999999999,Chain
155,50,19,19,208.81,436.80999999999995,19.368599999999997,Middle Age,Female,Low,6.2642999999999995,13.104299999999999,Chain
155,51,30,7,329.7,160.92999999999998,14.7189,Teen,Female,Low,9.891,4.827899999999999,Chain
156,0,26,11,285.74,252.89,16.1589,Adult,Male,Low,8.5722,7.5866999999999996,Chain
156,1,27,10,296.73,229.89999999999998,15.7989,Senior,Male,Medium,8.9019,6.896999999999999,Chain
156,2,22,8,241.78,183.92,12.770999999999999,Teen,Male,High,7.2534,5.5176,Chain
156,3,26,16,285.74,367.84,19.6074,Middle Age,Female,Medium,8.5722,11.0352,Chain
156,4,34,13,373.66,298.87,20.1759,Teen,Male,Low,11.2098,8.966099999999999,Chain
156,5,26,10,285.74,229.89999999999998,15.469199999999999,Young Adult,Female,High,8.5722,6.896999999999999,Chain
156,6,32,18,351.68,413.82,22.965,Adult,Female,Low,10.5504,12.4146,Chain
156,7,27,11,296.73,252.89,16.488599999999998,Young Adult,Male,Low,8.9019,7.5866999999999996,Chain
156,8,29,12,318.71,275.88,17.837699999999998,Adult,Male,Medium,9.5613,8.276399999999999,Chain
156,9,19,11,208.81,252.89,13.850999999999999,Young Adult,Female,Low,6.2642999999999995,7.5866999999999996,Chain
156,10,22,12,241.78,275.88,15.529799999999998,Adult,Male,High,7.2534,8.276399999999999,Chain
156,11,22,10,241.78,229.89999999999998,14.150399999999998,Adult,Female,Medium,7.2534,6.896999999999999,Chain
156,12,33,13,362.67,298.87,19.8462,Adult,Female,High,10.8801,8.966099999999999,Chain
156,13,22,11,241.78,252.89,14.840099999999998,Senior,Female,High,7.2534,7.5866999999999996,Chain
156,14,29,8,318.71,183.92,15.078899999999999,Adult,Male,Medium,9.5613,5.5176,Chain
156,15,27,11,296.73,252.89,16.488599999999998,Young Adult,Female,Medium,8.9019,7.5866999999999996,Chain
156,16,11,24,120.89,551.76,20.179499999999997,Young Adult,Male,Medium,3.6267,16.552799999999998,Chain
156,17,22,13,241.78,298.87,16.2195,Adult,Female,High,7.2534,8.966099999999999,Chain
156,18,12,13,131.88,298.87,12.9225,Teen,Female,High,3.9564,8.966099999999999,Chain
156,19,29,13,318.71,298.87,18.527399999999997,Adult,Male,Low,9.5613,8.966099999999999,Chain
156,20,26,15,285.74,344.84999999999997,18.917699999999996,Senior,Male,Medium,8.5722,10.3455,Chain
156,21,21,13,230.79,298.87,15.8898,Senior,Female,Medium,6.923699999999999,8.966099999999999,Chain
156,22,27,10,296.73,229.89999999999998,15.7989,Middle Age,Female,Low,8.9019,6.896999999999999,Chain
156,23,24,6,263.76,137.94,12.050999999999998,Senior,Male,High,7.9128,4.138199999999999,Chain
156,24,25,12,274.75,275.88,16.5189,Senior,Male,High,8.2425,8.276399999999999,Chain
156,25,28,14,307.72,321.85999999999996,18.887399999999996,Young Adult,Female,Low,9.2316,9.655799999999997,Chain
